Year,Rank,Artist,Title,Lyrics,Sentiment,Sentiment_Score,Emotion_1,Emotion_1_Score,Emotion_2,Emotion_2_Score,Topic,Topic_Score
2011,5,Bruno Mars,Grenade,"Easy come, easy go, that's just how you live, oh Take, take, take it all, but you never give Shoulda known you was trouble from the first kiss Had ya eyes wide open, uh, why were they open? (Woo-ooh) Gave you all I had, and you tossed it in the trash (Woo-ooh) You tossed it in the trash, you did (Woo-ooh) To give me all your love is all I ever asked 'Cause what ya don't understand is I'd catch a grenade for ya (Yeah, yeah, yeah) Throw my hand on a blade for ya (Yeah, yeah, yeah) I'd jump in front of a train for ya (Yeah, yeah, yeah) You know I'd do anything for ya (Yeah, yeah, yeah), oh-oh-oh-oh-oh I would go through all this pain (Ooh) Take a bullet straight through my brain (Ooh-ooh-ooh-ooh) Yes, I would die for you, baby (Ooh) But you won't do the same No, no, no, no-oh-oh-oh Uh Black, black, black and blue, beat me 'til I'm numb Tell the devil I said ""hey"" when you get back to where you're from Mad woman, bad woman, that's just what you are Yeah, you'll smile in my face, then rip the brakes out my car (Woo-ooh) Gave you all I had, and you tossed it in the trash (Woo-ooh) You tossed it in the trash, yes, you did (Woo-ooh) To give me all your love is all I ever asked 'Cause what you don't understand is I'd catch a grenade for ya (Yeah, yeah, yeah) Throw my hand on a blade for ya (Yeah, yeah, yeah) I'd jump in front of a train for ya (Yeah, yeah, yeah) You know I'd do anything for ya (Yeah, yeah, yeah), oh-oh-oh-oh-oh I would go through all this pain (Ooh) Take a bullet straight through my brain (Ooh-ooh-ooh-ooh) Yes, I would die for you, baby (Ooh) But you won't do the same (No) If my body was on fire (No) Ooh, you'd watch me burn down in flames (No) You said you loved me, you're a liar 'Cause you never, ever, ever did, baby (Uh) But darlin', I'd still catch a grenade for ya (Yeah, yeah, yeah) Throw my hand on a blade for ya (Yeah, yeah, yeah) I'd jump in front of a train for ya (Yeah, yeah, yeah) You know I'd do anything for ya (Yeah, yeah, yeah), ooh-ooh-ooh-ooh-ooh I would go through all this pain (Ooh) Take a bullet straight through my brain (Ooh-ooh-ooh-ooh) Yes, I would die for you, baby (Ooh) But you won't do the same No, you won't do the same You wouldn't do the same Ooh, you'd never do the same No, no, no, no, oh-woah-oh",neutral,0.5671883821487427,fear,0.29484355449676514,anger,0.2378910332918167,Mental Health and Struggles,0.22413258254528046
2011,6,DJ Antoine vs. Timati feat. Kalenna,Welcome To St. Tropez,"Welcome to Saint-Tropez (Oh yeah) Get fresh, gotta stay fly Get the jet, I gotta stay high High up like a la la la Ain't nothin' here that my money can't buy Dolce, Gucci and Louis V Yacht so big I could live out in the sea You for real? You can't see me In these Euro frames, the whole world change Mad bitches, so much broads Feelin' like when I wanna fuck them all Get mad brain in my very fast car Ferrari V12, Maranello on my arm Ladies can't resist the charm Haters, kiss the ring of the Don And we do this all day Welcome to Saint-Tropez Wild, wild enough Too much money in the bank account Hands in the air make you scream and shout When we're in Saint-Tropez Wild, Wild enough Spending money in a large amount Hands in the air make you scream and shout When we're in Saint-Tropez Welcome to Saint-Tropez (Oh yeah) We make money, money we spending Get mad honeys, swimmin' in women Imported linen, Egyptian cotton The party just started, the party ain't stoppin' Keep shit poppin', poppin' these bottles Haters keep hatin', fuckin' these models So much money like we own the lotto Pull up to a club in a white Murcielago It don't make dollars, it don't make cents It don't make you rich, it don't mean shit Shit, we the shit I mean, how much better can it get? Harleys, Maseratis, Gallardos We make too much dough And we spend it all day Welcome to Saint-Tropez (Oh yeah) Wild, wild enough Too much money in the bank account Hands in the air make you scream and shout When we're in Saint-Tropez Wild, Wild enough Too much money in the bank account Hands in the air make you scream and shout When we're in Saint-Tropez Wild, wild enough Spending money in a large amount Hands in the air make you scream and shout When we're in Saint-Tropez Wild, Wild enough Spending money in a large amount Hands in the air make you scream and shout When we're in Saint-Tropez Ladies and gentlemen, tonight, all the way from Moscow, Russia Give a warm welcome for heavyweight rap champion B Smooth So make some noise for the one and only, Mr. Black Star Get it up, don't stop your body Come on ladies, let's get naughty Get it up, now everybody Come on girls, here comes the daddy Get it up, don't stop your body Get it up, again your body Get it up, now everybody Get it up for music Wild, wild enough Too much money in the bank account Hands in the air make you scream and shout When we're in Saint-Tropez Wild, Wild enough Too much money in the bank account Hands in the air make you scream and shout When we're in Saint-Tropez Wild, wild enough Spending money in a large amount Hands in the air make you scream and shout When we're in Saint-Tropez Wild, Wild enough Spending money in a large amount Hands in the air make you scream and shout When we're in Saint-Tropez Welcome to Saint-Tropez",positive,0.6287754774093628,anger,0.7472918033599854,fear,0.09205666929483414,Escapism and Partying,0.4836142659187317
2011,7,LMFAO feat. Lauren Bennett & GoonRock,Party Rock Anthem,"Party Rock Yeah Woo Let's go Party rock is in the house tonight Everybody just have a good time (Yeah) And we gon’ make you lose your mind (Woo!) Everybody just have a good time (Clap!) Party rock is in the house tonight (Oh) Everybody just have a good time (I can feel it, baby) And we gon' make you lose your mind (Yeah) We just wanna see you Shake that Every day I'm shufflin’ I got this feelin' on the summer day when you were gone I crashed my car into the bridge, I watched, I let it burn I threw your shit into a bag and pushed it down the stairs I crashed my car into the bridge I don't care, I love it I don't care, I love it, I love it I don't care, I love it I don't care, I love it, I love it I don't care Tomorrowland, if you know it, clap And we're gonna party ’til the break of dawn I wanna see all those hands up in the air, come on Tomorrowland",positive,0.8514237999916077,joy,0.3835883140563965,neutral,0.28660550713539124,Escapism and Partying,0.42484167218208313
2011,8,"Pitbull feat. Ne-Yo, Afrojack & Nayer",Give Me Everything,"Я не работаю усердно? Ага, щас. Вообрази это и сними на Kodak Или, ещё лучше, поезжай на Time Square Сфотографируй меня на Kodak Превратил свою жизнь из негатива в позитив Я просто хочу, чтобы вы все знали это И сегодня вечером давайте насладимся жизнью Pitbull, Nayer, Ne-Yo, да, всё верно Сегодня вечером я хочу от тебя всё Отдай мне сегодня вечером всё Ибо мы знаем Завтра, возможно, не настанет, давай сделаем это сегодня Мне плевать, что они говорят или в какие игры играют Ничего не достаточно, пока у меня нет твоей любви (Давай сделаем это сегодня) Я хочу тебя сегодня, хочу, чтобы ты осталась Я хочу тебя сегодня Схвати кого-то секси, скажи «Эй» (Эй) Отдай мне сегодня вечером всё (Эй) Отдай мне сегодня вечером всё (О-о-о-о, эй) Отдай мне сегодня вечером всё (О-о-о-о, эй) Отдай мне сегодня вечером всё Воспользуйся сегодняшним вечером (Да) Потому что завтра я лечу в Дубай выступать для принцессы Но сегодня я могу сделать тебя своей королевой И любить тебя бесконечно (Да) Это безумие, как растёт моё имя (Хей, хей) Деньги текут рекой, дела творятся в тишине (Хей, хей, хей, хей) Так что я крадусь на цыпочках, чтобы продолжать греметь (Хей, хей, хей, хей) У меня это на замке, как у Lindsay Lohan (Хей, хей, уу) Клянусь своей жизнью, детка (Хех) Я заставлю тебя кайфовать, детка Не могу обещать завтра Но я обещаю сегодня, давай (Уу) Простите (Простите) И, возможно, я выпью чуть больше, чем следует сегодня (Следует сегодня) И, возможно, я заберу тебя с собой домой, если смогу сегодня (Смогу сегодня) И, детка, я заставлю тебя чувствовать себя так хорошо сегодня (Хорошо) Потому что завтра может и не быть, уу Сегодня вечером я хочу от тебя всё Отдай мне сегодня вечером всё Ибо мы знаем Завтра, возможно, не настанет, давай сделаем это сегодня Мне плевать, что они говорят или в какие игры играют Ничего не достаточно, пока у меня нет твоей любви (Давай сделаем это сегодня) Я хочу тебя сегодня, хочу, чтобы ты осталась Я хочу тебя сегодня Схвати кого-то секси, скажи «Эй» (Эй) Отдай мне сегодня вечером всё (Эй) Отдай мне сегодня вечером всё (О-о-о-о, эй) Отдай мне сегодня вечером всё (О-о-о-о, эй) Отдай мне сегодня вечером всё Тянись к звёздам, и даже если не достанешь их, то упадёшь как минимум на вершину мира Подумай об этом, ведь если ты поскользнёшься, я упаду прямо на твою девушку, ха-ха-ха-ха То, во что я вовлечён, глубже, чем у масонов, детка, детка, и это не секрет Моя семья с Кубы, но я — американский идол, делаю деньги, как Seacrest (Да) Клянусь своей жизнью, детка (Детка) Я заставлю тебя кайфовать, детка (Детка) Не могу обещать завтра (Не-а) Но я обещаю сегодня, дале (Уу) Простите (Простите) И, возможно, я выпью чуть больше, чем следует сегодня (Следует сегодня) И, возможно, я заберу тебя с собой домой, если смогу сегодня (Смогу сегодня) И, детка, я заставлю тебя чувствовать себя так хорошо сегодня (Хорошо) Потому что завтра может и не быть, уу (О-о) Сегодня вечером я хочу от тебя всё Отдай мне сегодня вечером всё Ибо мы знаем Завтра, возможно, не настанет, давай сделаем это сегодня Мне плевать, что они говорят или в какие игры играют Ничего не достаточно, пока у меня нет твоей любви (Давай сделаем это сегодня) Я хочу тебя сегодня, хочу, чтобы ты осталась Я хочу тебя сегодня Схвати кого-то секси, скажи «Эй» (Эй) Отдай мне сегодня вечером всё (Эй) Отдай мне сегодня вечером всё (О-о-о-о, эй) Отдай мне сегодня вечером всё (О-о-о-о, эй) Отдай мне сегодня вечером всё Простите (Простите) И, возможно, я выпью чуть больше, чем следует сегодня (Следует сегодня) И, возможно, я заберу тебя с собой домой, если смогу сегодня (Смогу сегодня) И, детка, я заставлю тебя чувствовать себя так хорошо сегодня (Хорошо) Потому что завтра может и не быть, уу (Может не настать)",neutral,0.8601268529891968,neutral,0.5112845301628113,fear,0.26585978269577026,Empowerment and Self-Confidence,0.23057614266872406
2011,9,Adele,Someone Like You,"I heard that you're settled down That you found a girl and you're married now I heard that your dreams came true Guess she gave you things I didn't give to you Old friend, why are you so shy? Ain't like you to hold back or hide from the light I hate to turn up out of the blue, uninvited But I couldn't stay away, I couldn't fight it I had hoped you'd see my face And that you'd be reminded that for me, it isn't over Never mind, I'll find someone like you I wish nothing but the best for you, too Don't forget me, I beg I remember you said Sometimes it lasts in love, but sometimes it hurts instead Sometimes it lasts in love, but sometimes it hurts instead You know how the time flies Only yesterday was the time of our lives We were born and raised in a summer haze Bound by the surprise of our glory days I hate to turn up out of the blue, uninvited But I couldn't stay away, I couldn't fight it I had hoped you'd see my face And that you'd be reminded that for me, it isn't over Never mind, I'll find someone like you I wish nothing but the best for you, too Don't forget me, I beg I remember you said Sometimes it lasts in love, but sometimes it hurts instead Nothing compares, no worries or cares Regrets and mistakes, they're memories made Who would have known how bittersweet this would taste? Never mind, I'll find someone like you I wish nothing but the best for you Don't forget me, I beg I remember you said Sometimes it lasts in love, but sometimes it hurts instead Never mind, I'll find someone like you I wish nothing but the best for you, too Don't forget me, I beg I remember you said Sometimes it lasts in love, but sometimes it hurts instead Sometimes it lasts in love, but sometimes it hurts instead",neutral,0.5237569808959961,sadness,0.8971153497695923,neutral,0.032174743711948395,Nostalgia and Memories,0.4882971942424774
2011,10,Adele,Set Fire To The Rain,"I let it fall, my heart And as it fell, you rose to claim it It was dark, and I was over Until you kissed my lips and you saved me My hands, they were strong But my knees were far too weak To stand in your arms Without falling to your feet But there's a side to you That I never knew, never knew All the things you'd say They were never true, never true And the games you'd play You would always win, always win But I set fire to the rain Watched it pour as I touched your face Well, it burned while I cried 'Cause I heard it screamin' out your name Your name When I lay with you I could stay there, close my eyes Feel you here forever You and me together, nothing is better 'Cause there's a side to you That I never knew, never knew All the things you'd say They were never true, never true And the games you'd play You would always win, always win But I set fire to the rain Watched it pour as I touched your face Well, it burned while I cried 'Cause I heard it screamin' out your name Your name I set fire to the rain And I threw us into the flames When we fell, somethin' died 'Cause I knew that that was the last time The last time Sometimes, I wake up by the door That heart you caught must be waitin' for you Even now, when we're already over I can't help myself from lookin' for you I set fire to the rain Watched it pour as I touched your face Well, it burned while I cried 'Cause I heard it screamin' out your name Your name I set fire to the rain And I threw us into the flames When we fell, somethin' died 'Cause I knew that that was the last time The last time Oh Oh, no Let it burn Oh Let it burn Let it burn",neutral,0.5522423982620239,fear,0.42930716276168823,sadness,0.36287248134613037,Nostalgia and Memories,0.2374250441789627
2011,11,Snoop Dogg vs. David Guetta,Sweat,"Big Snoop Dogg Can you be my doctor? Can you fix me up? Can you wipe me down? So I can–I can make you give it up, give it up Until you say my name Like a Jersey, Jersey shuttin' down the game Be my head coach So you can–you can And never take me out 'Til you can taste the way Do it again, and again 'til you say my name And by the way I'm so glad I just wanna make you sweat I wanna make you sweat I just wanna make you sweat I wanna make you sweat, sweat I just wanna make you sweat I wanna make you sweat I just wanna make you sweat I wanna make you sweat Sweat, sweat Can you, can you get me up? Like I'm late for my first class So I can give it to you rough Like a first draft Hold you like a paper plane You know I got paper, babe But—them dollar bills Girl, I'll make it rain Holiday Inn Come and meet me on my 8th floor Damn, it feels good but I feel bad for them maids, though And I, and I–I–I apologize But when I slip–I slip—I turn girls into slip n' slide I just wanna make you sweat I wanna make you sweat I just wanna make you sweat I wanna make you sweat Sweat I just wanna make you sweat I wanna make you sweat I just wanna make you sweat I wanna make you sweat Sweat, sweat Where you goin'? Whatcha say? I'm why her river flowin' to another lake Another ocean, another ocean On the beach, on the beach Let me dip my feet in and make you sweat I just wanna make you sweat I wanna make you sweat I just wanna make you sweat I wanna make you sweat, sweat I just wanna make you sweat I wanna make you sweat I just wanna make you sweat I wanna make you sweat, sweat I just wanna make you sweat",positive,0.5732900500297546,neutral,0.3030168116092682,joy,0.2502693235874176,Nostalgia and Memories,0.2728016972541809
2011,12,Lady Gaga,Born This Way,"It doesn't matter if you love him Or capital ""H-I-M"" (M, M, M, M) Just put your paws up 'Cause you were born this way, baby My mama told me when I was young ""We are all born superstars"" She rolled my hair and put my lipstick on In the glass of her boudoir ""There's nothing wrong with loving who you are"" She said, ""'Cause He made you perfect, babe"" So hold your head up, girl, and you'll go far Listen to me when I say I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track, baby I was born this way Don't hide yourself in regret Just love yourself and you're set I'm on the right track, baby I was born this way (Born this way) Ooh, there ain't no other way Baby, I was born this way Baby, I was born this way (Born this way) Ooh, there ain't no other way Baby, I was born this way Right track, baby I was born this way Don't be a drag, just be a queen Don't be a drag, just be a queen Don't be a drag, just be a queen Don't be (Don't be, don't be) Give yourself prudence and love your friends Subway kid, rejoice your truth In the religion of the insecure I must be myself, respect my youth A different lover is not a sin Believe capital H-I-M, hey-hey-hey I love my life, I love this record and Mi amore vole fe yah ( Same DNA ) I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track, baby I was born this way Don't hide yourself in regret Just love yourself and you're set I'm on the right track, baby I was born this way Ooh, there ain't no other way Baby, I was born this way Baby, I was born this way (Born this way) Ooh, there ain't no other way Baby, I was born this way Right track, baby I was born this way (Way) Don't be, don't be, don't be, d— (Way) Church Don't be a drag, just be a queen Whether you're broke or evergreen You're black, white, beige, chola descent You're Lebanese, you're Orient Whether life's disabilities Left you outcast, bullied or teased Rejoice and love yourself today 'Cause baby, you were born this way No matter gay, straight, or bi Lesbian, transgender life I'm on the right track, baby I was born to survive No matter black, white, or beige Chola or Orient made I'm on the right track, baby I was born to be brave I'm beautiful in my way 'Cause God makes no mistakes ('Cause God makes no mistakes) I'm on the right track, baby (Right track, baby) I was born this way (Born this way) Don't hide yourself in regret Just love yourself and you're set (Love yourself and you're set) I'm on the right track, baby (Right track, baby) I was born this way, yeah Ooh, there ain't no other way Baby, I was born this way Baby, I was born this way (Born this way) Ooh, there ain't no other way Baby, I was born this way I'm on the right track, baby I was born this way I was born this way, hey (Hey) I was born this way, hey (I was born this way, hey) I'm on the right track, baby I was born this way, hey (Born this way, hey) I was born this way, hey (Hey) I was born this way, hey (I was born this way, hey) I'm on the right track, baby (Right track, baby) I was born this way, hey Same DNA (Hey, hey, hey, hey) But born this way (Hey, hey, hey, hey, hey, hey, hey, hey) Same DNA (Hey, hey, hey, hey) But born this way (Hey, hey, hey)",positive,0.6412259340286255,neutral,0.6026422381401062,sadness,0.14368724822998047,Empowerment and Self-Confidence,0.5645951628684998
2011,13,Rihanna feat. Calvin Harris,We Found Love,"Yellow diamonds in the light And we're standing side by side As your shadow crosses mine What it takes to come alive It’s the way I'm feeling, I just can't deny But I’ve gotta let it go We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Shine a light through an open door Love and life, I will divide Turn away cause I need you more Feel the heartbeat in my mind It's the way I'm feeling, I just can't deny But I've gotta let it go We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Yellow diamonds in the light And we're standing side by side As your shadow crosses mine We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place",neutral,0.5604766607284546,sadness,0.9610142707824707,fear,0.01660255528986454,Romantic Love,0.28109899163246155
2011,14,Marlon Roudette,New Age,"If love was a word, I don't understand Simplest sound, with four letters Whatever it was, I'm over it now With every day, it gets better (it gets better) Are you loving the pain, loving the pain? And with everyday, everyday I try to move on Whatever it was, whatever it was There's nothing now You changed New Age I'm walking away, from everything I had I need a room with new colours There was a time, when I didn't mind living the life of others Are you loving the pain, loving the pain? And with everyday, everyday I try to move on Whatever it was, whatever it was There's nothing now You changed New Age So much fire that it burned my wings Her heat was amazing Now I'm dreaming of the simple things Old ways, erased If love was a word, I don't understand The simplest sound, with four letters Are you loving the pain, loving the pain? And with everyday, everyday I try to move on Whatever it was, whatever it was There's nothing now You changed New Age Are you loving the pain, loving the pain? And with everyday, everyday I try to move on Whatever it was, whatever it was There's nothing now You changed New Age",negative,0.43809354305267334,neutral,0.7265679836273193,sadness,0.07597848027944565,Nostalgia and Memories,0.283814013004303
2011,15,Pitbull feat. Marc Anthony,Rain Over Me,"Girl, my body don't lie ( RedOne ) I'm out of my mind Let it rain over me ( Mr. Worldwide ) I'm rising so high Out of my mind ( Marc Anthony ) So let it rain over me (Eeeeeeeyoooooo) Ay-ay-ay, ay-ay-ay Let it rain over me Ay-ay-ay, ay-ay-ay Let it rain over me (Eeeeeeeyoooooo) A billion is a new million, Voli's a new vodka 40's the new 30 (Ah), baby, you're a rockstar (Ha, ha) Dale, veterana, que tú sabe', más de la cuenta, no te hagas Teach me, baby, or better yet, freak me, baby Yes, yes, I'm freaky, baby I'ma make sure that your peach feels peachy, baby (Ha, ha, ha) No bullshit broads, I like my women sexy, classy, sassy Powerful yes (Yes), they love to get a little bit nasty, ow This ain't a game you'll see (You'll see) You can put the blame on me (On me) Dale, muñequita, abre ahí and let it rain over me (Woo) Girl, my body don't lie I'm out of my mind Let it rain over me I'm rising so high Out of my mind So let it rain over me Ay-ay-ay, ay-ay-ay Let it rain over me Ay-ay-ay, ay-ay-ay Let it rain over me (Eeeeeeeyoooooo) A billion is a new million, Voli's a new vodka Latin is the new majority, ya tú sabe' Next step, la Casa Blanca No hay carro, no vamo' en balsa (Ha, ha, ha) Mami, you know the drill (Uh) They won't know what I got 'til they read the will (Ha, ha) I ain't tryin', I ain't trying to keep it real (Ha, ha) I'm trying to keep wealth and that's for real (Woo) Pero mira que tú 'tás buena (Buena), y mira que tú 'tás dura (Mira, dura) Baby, no me hables más (No me hables más), y tíramelo, mami chula (Chula) No games you'll see (You'll see) You can put the blame on me (On me) Dale, muñequita, abre ahí and let it rain over me (Woo) Girl, my body don't lie I'm out of my mind Let it rain over me I'm rising so high Out of my mind So let it rain over me Ay-ay-ay, ay-ay-ay Let it rain over me Ay-ay-ay, ay-ay-ay Let it rain over me Mr. Worldwide, Marc Anthony, tú sabe I was playing with her (With her), she was playing with me (With me) Next thing you know (Yeah), we were playing with three (With three) Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh I was playing with her (With her), she was playing with me (With me) Next thing you know (Yeah), we were playing with three (With three) Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh Rain over me Girl, my body don't lie I'm out of my mind Let it rain over me I'm rising so high Out of my mind So let it rain over me (Over me) Ay-ay-ay, ay-ay-ay Let it rain over me (Over me) Ay-ay-ay, ay-ay-ay Let it rain over me (Eeeeeeeyoooooo) Ay-ay-ay, ay-ay-ay Let it rain over me Ay-ay-ay, ay-ay-ay Let it rain over me (Eeeeeeeyoooooo)",positive,0.6378247141838074,neutral,0.400544136762619,fear,0.1869553029537201,"Wealth, Success and Flexing",0.3251931667327881
2011,16,Israel IZ Kamakawiwo'ole,Over The Rainbow,"Ooh, ooh, ooh, ooh-ooh-ooh, ooh-ooh, ooh Ooh-ooh, ooh Ooh, ooh, ooh-ooh Ooh-ooh-ooh, ooh-ooh-ooh Somewhere over the rainbow Way up high And the dreams that you dreamed of Once in a lullaby Oh, somewhere over the rainbow Bluebirds fly And the dreams that you dreamed of Dreams really do come true, hoo, hoo, ooh-ooh-ooh Someday I'll wish upon a star Wake up where the clouds are far behind me Where trouble melts like lemon drops High above the chimney tops, that's where you'll find me, oh Somewhere over the rainbow bluebirds fly And the dream that you dare to, oh, why, oh, why can't I, I? Oh, someday, I'll wish upon a star Wake up where the clouds are far behind me Where trouble melts like-a lemon drops High above the chimney top, that's where you'll find me Oh, somewhere over the rainbow way up high And the dream that you dare to, why, oh, why can't I, I? Ooh, ooh, ooh, ooh-ooh-ooh, ooh-ooh Ooh, ooh, ooh-ooh Ooh-ah-ah, eeh, ah, ah-ah-ah-ah-ah, ah-ah, ah-ah Lee-ha!",positive,0.611599862575531,fear,0.6987932920455933,surprise,0.10996578633785248,Nostalgia and Memories,0.4164612591266632
2011,17,Maroon 5 feat. Christina Aguilera,Moves Like Jagger,"Oh, na Oh Just shoot for the stars if it feels right Then aim for my heart if you feel like it Take me away, and make it okay I swear I'll behave You wanted control, so we waited I put on a show, now we're naked You say I'm a kid, my ego is big I don't give a shit And it goes like this (Uh) Take me by the tongue and I'll know you (Uh) Kiss me 'til you're drunk and I'll show you All the moves like Jagger I've got them moves like Jagger I've got them moves like Jagger (Uh) I don't need to try to control you (Uh) Look into my eyes and I'll own you With them moves like Jagger I've got them moves like Jagger I've got them moves like Jagger Maybe it's hard when you feel like You're broken and scarred, nothing feels right But when you're with me, I'll make you believe That I've got the key Oh, so get in the car, we can ride it Wherever you want, get inside it And you wanna steer, but I'm shifting gears I'll take it from here (Oh, yeah, yeah) And it goes like this (Uh) Take me by the tongue and I'll know you (Uh) Kiss me 'til you're drunk and I'll show you All the moves like Jagger I've got them moves like Jagger I've got them moves like Jagger (Woo, uh) I don't need to try to control you (Oh, yeah, uh) Look into my eyes and I'll own you With them moves like Jagger I've got them moves like Jagger ( Yeah, yeah, yeah ) I've got them moves like Jagger Uh, you wanna know how to make me smile? Take control, own me just for the night (Ah) And if I share my secret, you're gonna have to keep it (Shh) Nobody else can see this (Ah, uh) So watch and learn, I won't show you twice Head to toe, ooh, baby, rub me right, yeah And if I share my secret, you're gonna have to keep it Nobody else can see this, hey, hey, hey, yeah And it goes like this (Uh) Take me by the tongue and I'll know you ( Take me by the tongue , uh) Kiss me 'til you're drunk and I'll show you (Yeah, yeah) All the moves like Jagger I've got them moves like Jagger I've got them moves like Jagger ( Oh, yeah , woo, uh) I don't need to try to control you (Yeah, ooh, uh) Look into my eyes and I'll own you (Oh-oh) With them moves like Jagger I've got them moves like Jagger I've got them moves like Jagger",neutral,0.5568591356277466,sadness,0.35886842012405396,neutral,0.2900518476963043,Empowerment and Self-Confidence,0.3071514368057251
2011,18,The Black Eyed Peas,The Time (Dirty Bit),"This is international Big mega radio smasher I had the time of my life And I've never felt this way before And I swear, this is true And I owe it all to you Oh, I had the time of my life And I've never felt this way before And I swear, this is true And I owe it all to you-you You, you, you, you, you, you, you, you You-you-you-you-you-you-you-you Ou-ou-ou-ou-ou-ou-ou-ou-ou-ou-ou-ou Dirty bit Dirty bit I-I came up in here to rock, light a fire, make it hot I don't wanna take no pictures, I just wanna take some shots So come on, let's go, let's lose control Let's do it all night 'til we can't do it no more People rockin' to the sound, turn it up and watch it pound We gon' rock it to the top until the roof come burnin' down Yeah, it's hot in here, the temperature Has got these ladies gettin' freakier I got freaky, freaky, baby, I was chillin' with my ladies I didn't come to get bougie, I came here to get crazy I was born to get wild, that's my style If you didn't know that, well, baby, now you know now 'Cause I'm havin' A good time with you, I'm tellin' you I had the time of my life And I've never felt this way before And I swear, this is true And I owe it all to you Oh, I had the time of my life And I've never felt this way before And I swear, this is true And I owe it all to you-you You, you, you, you, you, you, you, you You-you-you-you-you-you-you-you Ou-ou-ou-ou-ou-ou-ou-ou-ou-ou-ou-ou Dirty bit Dirty bit All-All these girls, they like my swagger, they callin' me Mick Jagger I be rollin' like a Stone, jet-setter, jet-lagger We ain't messin' with no maggots, messin' with the baddest Chicks in the club, honey, what's up? Mirror, mirror on the wall, who's the baddest of them all? Yeah, it's gotta be the apl, I'm the mack daddy, y'all Haters better step back, ladies, download your app I'm the party application, rockin' just like that This is international Big mega radio smasher 'Cause I'm havin' A good time with you, I'm tellin' you I-I-I-I had the time of my li-i-i— And I've never felt this way before-fore And I swear-wear, this is tru-u-u-ue And I owe it all to you-ou Oh, I-I-I-I had the time of my li-i-i— And I've never felt this way before-fore And I swear-wear, this is tru-u-u-u-ue And I owe it all to you I-I-I-I had the time of my li-i-i— And I've never felt this way before-fore And I swear-wear, this is tru-u-u-ue And I owe it all to you-ou Oh, I-I-I-I had the time of my li-i-i— And I've never felt this way before-fore And I swear-wear, this is tru-u-u-u-ue And I owe it all to you Dirty bit Welcome, this is The Beginning For every ending is mega starter When they bring the dark, we bring the light Let's go",positive,0.8844881653785706,neutral,0.30169326066970825,anger,0.24789582192897797,Escapism and Partying,0.5714768171310425
